customer_id,saldo_mora,dias_mora,intentos_previos,wait_time_seconds,call_center_load,product_type,segmento_riesgo,iv_menu,call_time,hora_llamada,abandono
5542,5242.77,164,5,23.4,0.74,Automotriz,Bajo,Consulta,2024-02-10,10,0
5543,10124.75,214,2,125.8,0.54,Tarjeta,Bajo,Acuerdo,2024-11-16,14,0
5544,8806.71,330,2,209.6,0.79,Automotriz,Alto,Acuerdo,2024-06-29,17,1
5545,4918.23,329,1,20.5,0.72,Tarjeta,Medio,Consulta,2024-07-01,7,1
5546,391.31,120,3,146.8,0.38,Automotriz,Medio,Consulta,2024-01-20,0,0
5547,596.15,212,1,8.5,0.85,Tarjeta,Alto,Acuerdo,2024-12-11,12,1
5548,252.83,310,2,1.0,0.62,Tarjeta,Bajo,Pago,2024-04-25,14,1
5549,1488.52,40,0,4.0,0.61,Tarjeta,Medio,Acuerdo,2024-02-06,6,0
5550,728.95,352,0,119.8,0.84,Credito_Personal,Alto,Otros,2024-12-03,2,1
5551,1505.85,288,4,435.1,0.68,Credito_Personal,Medio,Acuerdo,2024-07-27,17,1
5552,2431.14,167,0,177.1,0.79,Credito_Personal,Bajo,Acuerdo,2024-10-04,3,0
5553,14322.01,33,0,35.2,0.6,Tarjeta,Alto,Consulta,2024-10-26,7,0
5554,4712.87,317,1,8.9,0.82,Tarjeta,Alto,Consulta,2024-12-29,4,1
5555,9008.25,274,2,115.1,0.73,Tarjeta,Alto,Consulta,2024-04-07,12,1
5556,6195.44,196,3,0.4,0.76,Hipoteca,Alto,Otros,2024-03-01,8,1
5557,596.75,190,1,188.8,0.67,Hipoteca,Alto,Otros,2024-12-24,8,1
5558,6657.52,220,2,33.4,0.94,Automotriz,Bajo,Consulta,2024-05-06,10,1
5559,1608.6,9,4,42.7,0.98,Tarjeta,Medio,Pago,2024-08-21,18,0
5560,5095.88,119,2,50.6,0.37,Credito_Personal,Medio,Acuerdo,2024-11-23,17,0
5561,2084.87,122,1,173.0,0.84,Credito_Personal,Alto,Pago,2024-02-15,3,1
5562,30314.29,246,1,37.1,0.54,Credito_Personal,Alto,Consulta,2024-10-08,22,1
5563,1529.58,359,1,40.2,0.78,Credito_Personal,Bajo,Acuerdo,2024-12-10,18,1
5564,1636.49,220,2,93.4,0.43,Credito_Personal,Alto,Consulta,2024-07-01,22,1
5565,13344.55,260,2,74.6,0.76,Credito_Personal,Bajo,Pago,2024-06-13,13,1
5566,124.77,57,1,373.7,0.57,Tarjeta,Medio,Pago,2024-02-16,3,0
5567,5964.98,314,0,36.7,0.63,Tarjeta,Medio,Consulta,2024-02-17,16,1
5568,6460.86,127,2,11.6,0.64,Tarjeta,Alto,Pago,2024-01-15,3,1
5569,9051.0,186,2,93.4,0.59,Credito_Personal,Medio,Consulta,2024-06-07,9,0
5570,18333.5,204,2,24.5,0.59,Credito_Personal,Bajo,Consulta,2024-06-22,11,0
5571,18566.25,85,2,64.1,0.64,Tarjeta,Alto,Pago,2024-01-15,1,1
5572,337.52,103,2,24.9,0.68,Credito_Personal,Alto,Pago,2024-09-02,13,1
5573,8625.35,142,1,255.4,0.75,Hipoteca,Medio,Consulta,2024-05-29,6,0
5574,5196.67,204,1,47.6,0.98,Automotriz,Medio,Consulta,2024-06-28,4,1
5575,5211.28,128,3,178.9,0.56,Tarjeta,Medio,Consulta,2024-06-20,19,0
5576,686.84,245,1,356.2,0.72,Hipoteca,Medio,Acuerdo,2024-12-08,2,1
5577,5251.79,37,2,338.7,0.82,Tarjeta,Medio,Pago,2024-10-02,0,0
5578,20222.8,362,2,89.3,0.59,Tarjeta,Medio,Otros,2024-03-23,3,1
5579,12141.79,108,2,490.8,0.36,Tarjeta,Alto,Pago,2024-10-28,6,1
5580,2891.34,308,5,128.0,0.41,Hipoteca,Medio,Pago,2024-10-30,23,0
5581,203.84,51,0,16.5,0.37,Hipoteca,Medio,Otros,2024-06-06,4,0
5582,2249.39,0,2,263.1,0.93,Hipoteca,Bajo,Pago,2024-09-11,14,0
5583,8754.73,10,4,75.9,0.79,Tarjeta,Bajo,Pago,2024-10-24,21,0
5584,6044.91,313,1,19.9,0.81,Tarjeta,Alto,Consulta,2024-08-11,12,1
5585,3074.86,234,2,188.1,0.85,Tarjeta,Medio,Consulta,2024-02-10,20,1
5586,283.39,127,1,117.5,0.61,Credito_Personal,Bajo,Acuerdo,2024-04-12,12,0
5587,2783.43,213,1,256.6,1.0,Credito_Personal,Medio,Otros,2024-01-30,21,1
5588,3165.2,242,1,210.8,0.75,Credito_Personal,Alto,Pago,2024-05-04,6,1
5589,13194.17,43,0,46.3,0.69,Tarjeta,Bajo,Otros,2024-01-24,1,0
5590,5123.36,5,0,35.5,0.87,Automotriz,Medio,Consulta,2024-04-10,23,0
5591,1867.31,155,2,158.8,0.8,Automotriz,Medio,Otros,2024-10-26,7,0
5592,3725.55,7,0,102.2,0.9,Tarjeta,Medio,Otros,2024-11-04,3,0
5593,341.69,4,2,8.7,0.91,Credito_Personal,Medio,Pago,2024-05-24,0,0
5594,17980.27,361,1,24.1,0.65,Hipoteca,Alto,Acuerdo,2024-07-19,15,1
5595,2231.9,181,0,19.7,0.73,Hipoteca,Bajo,Acuerdo,2024-03-19,5,0
5596,3249.17,111,6,106.9,0.56,Credito_Personal,Bajo,Acuerdo,2024-01-12,7,0
5597,2194.73,272,0,10.8,0.46,Hipoteca,Medio,Otros,2024-11-29,15,0
5598,5736.57,264,2,27.9,0.83,Tarjeta,Medio,Consulta,2024-03-24,7,1
5599,5426.98,211,2,94.6,0.84,Hipoteca,Medio,Acuerdo,2024-02-15,14,1
5600,6281.99,77,2,17.1,0.4,Credito_Personal,Alto,Otros,2024-02-18,11,0
5601,1560.85,269,1,34.2,0.59,Hipoteca,Bajo,Otros,2024-10-27,5,0
5602,1896.56,153,2,284.7,0.71,Hipoteca,Alto,Pago,2024-09-02,4,1
5603,669.09,220,1,143.3,0.72,Credito_Personal,Alto,Acuerdo,2024-01-27,15,1
5604,5328.45,346,2,44.0,1.0,Tarjeta,Bajo,Acuerdo,2024-10-12,1,1
5605,203.05,24,2,251.8,0.61,Hipoteca,Alto,Otros,2024-04-01,7,1
5606,4552.57,353,3,34.6,0.67,Credito_Personal,Medio,Acuerdo,2024-12-02,10,1
5607,10189.42,207,1,106.7,0.8,Tarjeta,Bajo,Pago,2024-01-26,10,0
5608,11074.34,2,2,55.2,0.65,Credito_Personal,Medio,Pago,2024-02-16,9,0
5609,2980.45,214,1,167.4,0.62,Tarjeta,Alto,Acuerdo,2024-10-21,1,1
5610,3074.49,111,2,55.7,0.61,Tarjeta,Alto,Otros,2024-03-24,10,1
5611,400.46,191,3,34.3,0.73,Tarjeta,Bajo,Consulta,2024-04-28,9,0
5612,5554.92,46,3,112.3,0.67,Credito_Personal,Medio,Consulta,2024-05-22,1,0
5613,8609.1,220,0,164.1,0.8,Credito_Personal,Medio,Consulta,2024-12-12,10,1
5614,1402.9,186,5,92.2,0.75,Tarjeta,Alto,Acuerdo,2024-06-02,2,1
5615,2734.86,49,4,151.2,0.26,Credito_Personal,Bajo,Acuerdo,2024-11-04,19,0
5616,9126.77,196,0,65.8,0.44,Tarjeta,Medio,Consulta,2024-08-21,7,0
5617,10482.75,215,2,190.4,0.62,Tarjeta,Medio,Consulta,2024-05-22,9,0
5618,1393.15,220,3,105.5,0.85,Hipoteca,Medio,Consulta,2024-01-20,19,1
5619,3998.88,89,1,26.2,0.6,Credito_Personal,Medio,Otros,2024-07-27,22,0
5620,1069.02,231,5,265.7,0.76,Hipoteca,Alto,Pago,2024-03-29,3,1
5621,537.25,322,3,217.6,0.79,Credito_Personal,Bajo,Pago,2024-04-20,2,1
5622,12102.37,257,1,398.6,0.78,Tarjeta,Alto,Consulta,2024-03-25,12,1
5623,8588.11,152,1,101.0,0.62,Credito_Personal,Alto,Pago,2024-01-08,13,1
5624,7136.31,255,2,135.1,0.53,Tarjeta,Alto,Otros,2024-09-29,10,1
5625,249.98,257,4,239.0,0.5,Hipoteca,Alto,Pago,2024-04-09,14,1
5626,9280.81,64,2,6.5,1.0,Credito_Personal,Medio,Acuerdo,2024-10-16,1,0
5627,2881.66,189,1,291.9,0.77,Hipoteca,Alto,Otros,2024-12-29,2,1
5628,2095.76,90,2,38.0,0.98,Tarjeta,Alto,Pago,2024-10-30,22,1
5629,3953.54,172,3,7.0,0.58,Hipoteca,Bajo,Otros,2024-05-03,9,0
5630,478.99,246,1,32.6,0.89,Automotriz,Bajo,Otros,2024-08-10,20,1
5631,7066.2,255,2,105.9,0.63,Credito_Personal,Medio,Otros,2024-07-24,8,0
5632,4366.58,115,5,5.9,0.7,Tarjeta,Medio,Acuerdo,2024-03-15,10,0
5633,1032.6,48,0,0.1,0.66,Credito_Personal,Alto,Acuerdo,2024-10-11,10,0
5634,1042.7,226,2,122.4,0.57,Credito_Personal,Bajo,Consulta,2024-03-26,23,0
5635,1018.23,68,0,72.5,0.57,Tarjeta,Alto,Pago,2024-11-07,20,1
5636,293.46,125,0,223.2,0.69,Credito_Personal,Medio,Consulta,2024-12-29,2,0
5637,4431.21,212,0,35.7,0.61,Tarjeta,Alto,Acuerdo,2024-04-13,7,1
5638,9173.8,52,2,39.5,0.72,Tarjeta,Medio,Otros,2024-02-08,12,0
5639,88.27,111,1,9.7,0.57,Tarjeta,Medio,Otros,2024-12-14,4,0
5640,251.23,158,3,92.8,0.81,Tarjeta,Medio,Otros,2024-10-30,23,0
5641,4252.17,239,2,54.7,0.63,Hipoteca,Alto,Otros,2024-06-09,20,1
5642,8560.0,149,2,49.8,0.95,Hipoteca,Medio,Pago,2024-10-24,9,0
5643,1978.11,138,2,73.4,0.69,Tarjeta,Alto,Consulta,2024-12-13,5,1
5644,2150.95,112,5,227.4,0.68,Credito_Personal,Alto,Consulta,2024-02-03,19,1
5645,4535.99,142,4,13.3,0.94,Tarjeta,Alto,Consulta,2024-06-12,1,1
5646,1602.49,137,4,89.0,0.63,Credito_Personal,Medio,Acuerdo,2024-02-01,3,0
5647,134.84,303,1,26.2,0.64,Credito_Personal,Medio,Consulta,2024-03-22,16,1
5648,6644.44,30,0,28.7,0.59,Tarjeta,Alto,Consulta,2024-06-02,2,0
5649,4912.82,292,2,35.6,0.73,Credito_Personal,Medio,Otros,2024-03-20,21,1
5650,4346.51,107,7,73.8,0.59,Tarjeta,Medio,Pago,2024-05-13,22,0
5651,6767.86,283,1,81.8,0.82,Hipoteca,Medio,Acuerdo,2024-11-03,23,1
5652,5623.2,158,1,246.2,0.69,Automotriz,Bajo,Acuerdo,2024-11-11,9,0
5653,1152.62,325,2,267.2,0.83,Automotriz,Alto,Pago,2024-03-18,2,1
5654,2173.04,13,1,106.0,0.81,Credito_Personal,Medio,Consulta,2024-03-24,10,0
5655,674.0,121,1,39.7,0.62,Credito_Personal,Alto,Consulta,2024-12-11,1,1
5656,695.49,214,0,204.7,0.59,Credito_Personal,Medio,Pago,2024-03-18,15,0
5657,5638.08,271,1,188.9,0.65,Tarjeta,Medio,Pago,2024-12-25,18,1
5658,9780.82,24,0,191.9,0.7,Credito_Personal,Medio,Acuerdo,2024-02-13,10,0
5659,16448.18,321,2,2.0,0.75,Automotriz,Medio,Pago,2024-05-01,18,1
5660,4948.97,293,6,168.2,0.77,Credito_Personal,Alto,Consulta,2024-03-11,15,1
5661,1017.33,168,1,229.8,0.7,Credito_Personal,Medio,Consulta,2024-11-18,5,0
5662,558.29,102,7,111.5,0.6,Hipoteca,Alto,Otros,2024-10-22,19,1
5663,8379.25,353,1,167.0,0.61,Automotriz,Medio,Consulta,2024-03-30,20,1
5664,4322.72,39,2,179.6,0.78,Tarjeta,Bajo,Otros,2024-05-27,14,0
5665,4815.41,234,1,84.8,0.6,Tarjeta,Medio,Acuerdo,2024-08-09,16,0
5666,7603.98,319,4,201.6,0.78,Tarjeta,Medio,Consulta,2024-08-25,17,1
5667,6074.79,88,3,188.6,0.79,Tarjeta,Alto,Pago,2024-06-08,14,1
5668,8992.66,99,2,297.4,0.93,Credito_Personal,Alto,Acuerdo,2024-11-22,9,1
5669,289.28,143,1,305.2,0.63,Hipoteca,Medio,Acuerdo,2024-02-21,16,0
5670,6882.13,81,3,90.5,0.65,Tarjeta,Alto,Acuerdo,2024-07-31,21,1
5671,9514.11,76,3,3.8,0.35,Tarjeta,Bajo,Consulta,2024-10-03,7,0
5672,1685.31,58,2,2.3,0.56,Credito_Personal,Medio,Pago,2024-10-31,22,0
5673,5114.47,228,2,335.5,0.56,Credito_Personal,Bajo,Acuerdo,2024-10-05,14,0
5674,1885.57,90,3,49.4,0.78,Tarjeta,Bajo,Acuerdo,2024-01-12,9,0
5675,15846.99,353,4,56.9,0.97,Tarjeta,Medio,Acuerdo,2024-12-04,18,1
5676,169.97,0,3,76.2,0.79,Tarjeta,Medio,Pago,2024-09-17,1,0
5677,4335.04,268,3,37.1,0.85,Hipoteca,Medio,Otros,2024-08-10,14,1
5678,910.63,285,4,107.1,0.59,Hipoteca,Alto,Pago,2024-06-19,3,1
5679,6227.8,196,3,184.2,0.52,Credito_Personal,Bajo,Otros,2024-02-17,0,0
5680,967.26,273,2,35.7,0.66,Hipoteca,Alto,Consulta,2024-05-09,11,1
5681,1341.9,77,2,163.1,0.61,Tarjeta,Medio,Pago,2024-07-12,7,0
5682,3409.76,140,3,133.8,0.57,Hipoteca,Medio,Otros,2024-07-21,9,0
5683,12315.82,287,2,89.5,0.73,Hipoteca,Medio,Otros,2024-11-24,3,1
5684,1189.47,70,1,47.2,0.52,Credito_Personal,Medio,Consulta,2024-07-13,17,0
5685,778.83,49,2,247.4,0.82,Credito_Personal,Alto,Otros,2024-02-02,7,1
5686,7114.31,79,1,61.9,0.64,Tarjeta,Medio,Pago,2024-01-23,2,0
5687,3471.94,234,0,56.3,0.69,Credito_Personal,Bajo,Consulta,2024-07-20,10,0
5688,12139.9,286,1,123.1,0.71,Credito_Personal,Medio,Consulta,2024-02-28,13,1
5689,792.72,306,1,303.6,0.63,Credito_Personal,Alto,Consulta,2024-04-04,15,1
5690,5191.27,154,2,85.1,0.89,Automotriz,Medio,Otros,2024-07-26,0,0
5691,1325.55,59,5,153.9,0.46,Credito_Personal,Medio,Otros,2024-09-12,19,0
5692,852.52,32,1,73.3,0.89,Hipoteca,Medio,Acuerdo,2024-04-18,14,0
5693,5751.05,126,2,29.6,0.65,Automotriz,Alto,Consulta,2024-10-09,11,1
5694,4503.13,220,1,15.9,0.84,Automotriz,Medio,Acuerdo,2024-11-05,14,0
5695,7028.97,199,4,17.6,0.73,Tarjeta,Medio,Pago,2024-02-15,15,0
5696,1851.43,125,0,2.6,0.83,Tarjeta,Medio,Acuerdo,2024-05-19,3,0
5697,2970.78,40,1,96.6,0.68,Credito_Personal,Bajo,Consulta,2024-04-19,6,0
5698,2599.93,274,3,16.9,0.74,Hipoteca,Alto,Acuerdo,2024-07-04,4,1
5699,20703.87,296,1,240.9,0.86,Credito_Personal,Bajo,Consulta,2024-12-25,20,1
5700,1728.31,84,1,488.2,0.71,Credito_Personal,Medio,Otros,2024-05-16,13,0
5701,1746.49,88,2,82.2,0.9,Credito_Personal,Medio,Otros,2024-04-02,9,0
5702,2189.02,41,0,71.7,0.75,Credito_Personal,Medio,Acuerdo,2024-10-28,11,0
5703,4157.38,119,1,51.3,0.59,Hipoteca,Medio,Otros,2024-12-04,13,0
5704,1453.92,278,3,121.9,0.65,Credito_Personal,Medio,Pago,2024-11-28,18,1
5705,12342.6,32,3,112.4,0.83,Credito_Personal,Bajo,Acuerdo,2024-03-04,17,0
5706,1544.09,275,3,50.5,0.51,Credito_Personal,Alto,Consulta,2024-03-13,20,1
5707,11307.97,152,1,50.4,0.82,Hipoteca,Alto,Acuerdo,2024-01-22,17,1
5708,546.15,89,3,124.2,0.65,Hipoteca,Alto,Consulta,2024-02-15,23,1
5709,5343.75,103,0,97.0,0.51,Tarjeta,Medio,Consulta,2024-06-22,22,0
5710,11875.0,11,3,152.1,0.73,Tarjeta,Bajo,Otros,2024-03-03,1,0
5711,924.12,159,3,340.4,0.59,Credito_Personal,Alto,Pago,2024-04-15,10,1
5712,17261.45,195,1,181.5,0.61,Credito_Personal,Alto,Otros,2024-09-19,14,1
5713,3015.47,306,1,43.5,0.61,Automotriz,Alto,Consulta,2024-07-27,4,1
5714,14567.55,261,4,170.8,0.72,Credito_Personal,Bajo,Consulta,2024-11-27,4,1
5715,5647.73,90,0,71.7,0.64,Hipoteca,Alto,Pago,2024-11-24,19,1
5716,1794.72,196,4,180.4,0.76,Credito_Personal,Alto,Consulta,2024-01-06,6,1
5717,1043.14,68,1,261.2,0.85,Credito_Personal,Alto,Otros,2024-03-28,1,1
5718,1810.13,219,3,34.5,0.78,Hipoteca,Bajo,Acuerdo,2024-10-01,21,0
5719,488.16,213,1,32.7,0.97,Tarjeta,Alto,Pago,2024-02-24,0,1
5720,776.65,145,2,68.0,1.0,Hipoteca,Bajo,Pago,2024-11-15,0,0
5721,552.76,232,1,6.3,0.66,Credito_Personal,Medio,Otros,2024-09-07,14,0
5722,2749.08,233,1,138.9,0.53,Tarjeta,Medio,Consulta,2024-03-18,0,0
5723,7937.85,213,2,166.2,0.66,Hipoteca,Medio,Consulta,2024-11-16,5,0
5724,762.16,60,2,50.9,0.72,Hipoteca,Medio,Pago,2024-05-02,12,0
5725,698.15,362,1,75.1,1.0,Tarjeta,Medio,Otros,2024-08-26,6,1
5726,5156.11,77,1,107.1,0.64,Automotriz,Bajo,Acuerdo,2024-07-02,11,0
5727,1098.14,94,4,9.2,0.74,Tarjeta,Medio,Otros,2024-12-03,3,0
5728,513.54,329,1,149.1,0.6,Hipoteca,Bajo,Consulta,2024-12-15,9,1
5729,912.7,215,2,89.8,0.65,Credito_Personal,Medio,Acuerdo,2024-04-22,7,0
5730,12867.47,212,2,117.5,0.52,Credito_Personal,Bajo,Otros,2024-12-09,17,0
5731,8615.03,303,0,154.4,0.48,Hipoteca,Medio,Otros,2024-04-14,21,0
5732,2185.28,199,2,135.1,0.9,Tarjeta,Medio,Otros,2024-05-25,10,1
5733,5332.96,351,0,12.0,0.86,Tarjeta,Medio,Otros,2024-08-30,5,1
5734,3853.12,30,1,183.1,0.64,Credito_Personal,Alto,Consulta,2024-12-22,15,1
5735,5652.44,289,2,113.0,0.86,Credito_Personal,Alto,Consulta,2024-02-03,18,1
5736,5739.08,342,3,150.6,0.5,Credito_Personal,Medio,Pago,2024-10-20,21,1
5737,4954.18,134,0,36.4,0.67,Credito_Personal,Medio,Pago,2024-07-12,2,0
5738,1546.92,82,1,30.0,0.73,Credito_Personal,Medio,Acuerdo,2024-06-12,5,0
5739,198.94,46,2,209.9,0.89,Automotriz,Medio,Pago,2024-01-27,10,0
5740,3040.05,205,0,59.4,0.73,Credito_Personal,Alto,Acuerdo,2024-01-08,4,1
5741,11080.84,76,3,102.8,0.78,Credito_Personal,Medio,Acuerdo,2024-11-30,17,0
5742,4214.01,258,1,96.2,0.63,Tarjeta,Medio,Otros,2024-05-08,13,0
5743,8930.61,91,3,105.6,0.74,Tarjeta,Alto,Otros,2024-08-05,4,1
5744,23912.13,99,4,8.6,0.89,Hipoteca,Medio,Otros,2024-04-09,16,0
5745,893.34,194,3,43.2,0.46,Tarjeta,Alto,Pago,2024-05-11,7,1
5746,5884.67,191,1,8.3,0.87,Credito_Personal,Alto,Acuerdo,2024-01-10,19,1
5747,5608.79,67,3,78.5,0.67,Tarjeta,Medio,Otros,2024-04-06,17,0
5748,19548.99,241,1,278.9,0.49,Credito_Personal,Alto,Pago,2024-11-22,22,1
5749,21202.89,89,1,59.2,0.66,Credito_Personal,Bajo,Acuerdo,2024-03-19,22,0
5750,5802.63,344,1,183.0,0.89,Automotriz,Medio,Acuerdo,2024-11-20,21,1
5751,1396.02,9,3,40.6,0.63,Hipoteca,Alto,Otros,2024-08-31,15,0
5752,8011.22,263,0,232.8,0.74,Hipoteca,Bajo,Consulta,2024-10-24,3,1
5753,566.01,267,2,65.3,0.46,Credito_Personal,Alto,Otros,2024-04-22,11,1
5754,7586.56,319,0,52.7,0.43,Credito_Personal,Medio,Pago,2024-10-11,18,0
5755,12050.64,117,3,143.5,0.54,Tarjeta,Medio,Pago,2024-09-03,23,0
5756,2413.08,249,5,86.3,0.85,Credito_Personal,Bajo,Pago,2024-07-09,2,1
5757,4979.85,58,2,49.4,0.69,Hipoteca,Alto,Otros,2024-10-07,21,1
5758,2811.85,194,1,7.2,0.86,Credito_Personal,Alto,Pago,2024-07-31,1,1
5759,2879.18,49,3,21.9,0.87,Tarjeta,Alto,Otros,2024-03-19,23,1
5760,1858.01,295,2,177.6,0.59,Tarjeta,Medio,Consulta,2024-08-05,7,1
5761,7180.15,96,2,304.2,0.94,Hipoteca,Alto,Otros,2024-01-03,4,1
5762,13758.17,126,2,22.2,0.62,Credito_Personal,Medio,Otros,2024-12-27,0,0
5763,14130.02,245,3,101.1,0.85,Credito_Personal,Medio,Consulta,2024-06-06,4,1
5764,960.53,86,4,4.2,0.84,Hipoteca,Alto,Otros,2024-03-21,13,1
5765,10386.96,76,1,41.2,0.71,Credito_Personal,Bajo,Consulta,2024-05-13,3,0
5766,6686.22,203,1,71.5,0.71,Hipoteca,Medio,Consulta,2024-03-17,7,0
5767,1457.36,145,3,159.8,0.75,Credito_Personal,Medio,Pago,2024-10-23,15,0
5768,348.28,148,0,5.4,0.72,Hipoteca,Medio,Otros,2024-03-20,4,0
5769,1559.86,110,3,182.4,0.64,Hipoteca,Alto,Acuerdo,2024-12-02,10,1
5770,12163.94,128,1,27.2,0.63,Hipoteca,Medio,Pago,2024-07-11,12,0
5771,5014.4,252,0,171.0,0.64,Tarjeta,Medio,Pago,2024-07-19,7,0
5772,6383.7,165,1,117.9,0.88,Credito_Personal,Alto,Otros,2024-04-30,10,1
5773,1486.32,296,0,49.8,0.46,Credito_Personal,Bajo,Consulta,2024-08-29,2,0
5774,6353.91,136,0,154.4,0.63,Tarjeta,Bajo,Consulta,2024-06-26,0,0
5775,142.62,278,2,32.4,0.65,Credito_Personal,Medio,Pago,2024-03-17,3,0
5776,2352.59,333,2,29.8,0.67,Credito_Personal,Medio,Otros,2024-12-13,18,1
5777,4927.58,10,1,7.6,0.74,Credito_Personal,Medio,Otros,2024-05-28,13,0
5778,789.69,70,0,59.9,0.5,Credito_Personal,Alto,Pago,2024-03-11,21,0
5779,8658.13,158,4,12.3,0.85,Hipoteca,Alto,Acuerdo,2024-11-07,1,1
5780,1339.6,215,1,65.3,0.83,Credito_Personal,Medio,Consulta,2024-05-30,13,1
5781,5281.8,25,3,1.2,0.8,Automotriz,Alto,Acuerdo,2024-10-15,6,1
5782,2597.63,285,1,20.2,0.67,Credito_Personal,Alto,Otros,2024-07-11,10,1
5783,4532.24,161,0,323.2,0.59,Credito_Personal,Alto,Pago,2024-12-15,2,1
5784,568.37,101,0,190.5,0.65,Credito_Personal,Bajo,Consulta,2024-12-08,16,0
5785,85.29,68,1,32.3,0.71,Tarjeta,Alto,Otros,2024-01-21,14,1
5786,12015.59,132,2,152.0,0.8,Credito_Personal,Alto,Pago,2024-11-28,20,1
5787,1571.02,188,1,132.5,0.69,Credito_Personal,Medio,Consulta,2024-12-19,3,0
5788,8565.03,210,2,23.4,0.75,Credito_Personal,Medio,Acuerdo,2024-06-17,18,0
5789,36695.0,242,2,55.6,0.63,Tarjeta,Alto,Otros,2024-08-17,9,1
5790,1187.68,165,2,294.0,0.74,Credito_Personal,Bajo,Acuerdo,2024-03-25,16,0
5791,1540.59,60,1,161.1,0.66,Tarjeta,Alto,Consulta,2024-08-30,16,1
5792,5436.28,361,3,171.4,0.74,Automotriz,Bajo,Acuerdo,2024-10-04,11,1
5793,16826.54,278,1,99.6,0.43,Credito_Personal,Alto,Acuerdo,2024-10-28,14,1
5794,12373.65,112,2,131.4,0.77,Credito_Personal,Alto,Pago,2024-02-22,10,1
5795,3494.57,29,0,85.3,0.78,Tarjeta,Bajo,Consulta,2024-10-05,13,0
5796,7926.42,322,5,162.1,0.78,Credito_Personal,Medio,Otros,2024-01-22,14,1
5797,729.44,160,3,158.3,0.55,Credito_Personal,Bajo,Pago,2024-04-07,12,0
5798,18957.48,233,6,3.8,0.59,Tarjeta,Medio,Otros,2024-08-26,1,0
5799,16670.48,338,1,119.9,0.57,Tarjeta,Alto,Acuerdo,2024-03-28,4,1
5800,894.01,169,1,119.2,0.75,Credito_Personal,Bajo,Pago,2024-10-26,19,0
5801,1779.26,317,1,8.4,0.8,Hipoteca,Alto,Acuerdo,2024-05-01,5,1
5802,527.66,185,0,63.4,0.6,Credito_Personal,Medio,Acuerdo,2024-01-31,14,0
5803,1585.33,56,4,274.9,0.9,Automotriz,Alto,Pago,2024-01-11,10,1
5804,8462.9,239,0,368.0,0.9,Tarjeta,Medio,Pago,2024-10-31,0,1
5805,2376.61,256,2,182.9,0.72,Hipoteca,Medio,Consulta,2024-04-04,23,1
5806,462.75,357,4,19.7,0.76,Hipoteca,Medio,Consulta,2024-02-21,11,1
5807,2094.47,200,3,56.3,0.45,Tarjeta,Medio,Otros,2024-11-18,16,0
5808,19918.49,324,2,24.2,0.62,Hipoteca,Alto,Pago,2024-01-25,0,1
5809,4966.99,314,1,126.7,0.51,Credito_Personal,Alto,Acuerdo,2024-03-17,1,1
5810,2690.65,301,2,178.0,0.56,Credito_Personal,Medio,Acuerdo,2024-03-20,1,1
5811,910.84,105,2,258.3,0.78,Hipoteca,Bajo,Otros,2024-02-13,17,0
5812,21407.03,289,1,236.5,0.81,Credito_Personal,Bajo,Consulta,2024-05-20,21,1
5813,8597.63,100,2,12.5,0.82,Hipoteca,Alto,Pago,2024-01-19,2,1
5814,1652.79,96,2,16.1,0.74,Credito_Personal,Alto,Consulta,2024-07-07,15,1
5815,363.22,152,0,288.5,0.78,Tarjeta,Medio,Otros,2024-08-07,9,0
5816,291.46,28,0,222.8,0.46,Automotriz,Medio,Consulta,2024-06-02,14,0
5817,641.32,152,5,74.0,0.51,Tarjeta,Medio,Pago,2024-10-23,11,0
5818,4346.66,72,1,67.5,0.67,Tarjeta,Bajo,Acuerdo,2024-09-10,12,0
5819,13208.74,253,7,96.6,0.79,Tarjeta,Alto,Consulta,2024-06-18,11,1
5820,3433.28,3,1,108.9,0.63,Hipoteca,Alto,Pago,2024-06-27,20,0
5821,9255.81,236,4,35.2,0.5,Credito_Personal,Bajo,Pago,2024-07-27,6,0
5822,2951.93,37,2,62.0,0.6,Credito_Personal,Medio,Pago,2024-05-04,18,0
5823,6165.01,19,0,116.0,0.56,Tarjeta,Medio,Acuerdo,2024-04-27,14,0
5824,6581.47,112,4,27.7,0.44,Tarjeta,Medio,Pago,2024-09-19,19,0
5825,955.58,22,2,810.4,1.0,Tarjeta,Medio,Consulta,2024-12-11,6,1
5826,2240.95,135,2,39.9,0.88,Hipoteca,Medio,Consulta,2024-01-24,20,0
5827,5070.93,247,1,96.5,0.4,Credito_Personal,Medio,Otros,2024-01-17,13,0
5828,366.6,300,0,96.9,0.41,Tarjeta,Medio,Pago,2024-07-04,12,0
5829,2243.48,96,1,72.1,0.58,Credito_Personal,Medio,Acuerdo,2024-11-15,13,0
5830,3826.43,32,3,33.2,0.48,Tarjeta,Bajo,Acuerdo,2024-09-26,19,0
5831,27896.1,134,2,100.0,1.0,Credito_Personal,Medio,Pago,2024-05-11,11,0
5832,3217.34,254,4,11.5,0.58,Credito_Personal,Alto,Acuerdo,2024-07-26,6,1
5833,8465.64,277,0,58.7,0.75,Tarjeta,Alto,Pago,2024-10-02,1,1
5834,2828.76,132,0,30.5,0.62,Tarjeta,Bajo,Acuerdo,2024-02-18,15,0
5835,7957.76,237,3,15.9,0.52,Credito_Personal,Medio,Otros,2024-05-25,17,0
